Unnamed: 0,resp_id,any_missing,party_lean,gender,highest_edu,trust_gov_dc_V241229,trust_court_system_V241230,corrupt_officials_V241233,trust_people_V241234,trust_election_officials_V241315,trust_judiciary_V242419,trust_gov_V242418,trust_congress_V242417,trust_news_media_V241335,trust_social_media_V242422,trust_parties_V242421,trust_scientists_V242420,x,y
229,140298,False,Strong Dem,Male,Bachelors,3,4,3,3,3,4,3,3,2,2,3,2,15.467659,57.438683
230,140299,False,Strong Rep,Male,Advanced Degree,4,4,3,3,2,2,2,2,2,3,2,1,-32.65164,-46.779453
231,140300,False,Not strong Rep,Female,Bachelors,4,3,3,2,4,2,3,2,1,3,3,2,11.162104,-30.12367
232,140301,False,Not strong Rep,Female,Bachelors,4,2,3,2,3,2,3,4,1,3,2,2,9.893485,-15.5385275
233,140302,False,Not strong Dem,Female,Bachelors,4,4,3,2,5,2,3,2,3,2,2,1,-43.793385,10.658174
234,140303,False,Lean Rep,Male,Bachelors,4,2,2,3,4,1,2,3,2,3,4,1,-8.898101,19.879278
235,140304,False,Strong Rep,Female,Bachelors,4,2,3,2,3,2,2,2,2,3,2,2,-43.90226,-71.29247
236,140305,False,Lean Dem,Female,Some college,4,4,4,2,5,2,2,4,4,2,4,1,2.285455,49.40596
237,140306,False,Strong Dem,Female,Advanced Degree,3,3,3,2,5,2,2,3,2,2,3,2,-44.222897,57.421066
238,140309,False,Strong Rep,Female,Some college,3,2,3,2,4,2,2,2,1,3,3,2,-20.542227,-7.2179847
239,140310,False,Strong Dem,Male,Some college,4,4,3,4,4,4,3,3,2,3,4,2,65.276276,39.56601
240,140311,False,Strong Dem,Female,Bachelors,2,2,4,2,4,2,2,3,5,1,3,1,-38.20321,64.259674
241,140312,False,Strong Rep,Male,Some college,4,2,2,2,2,2,2,2,1,4,2,2,-21.850447,-53.635735
242,140313,False,Not strong Rep,Female,HS,3,4,2,2,1,3,3,3,3,3,3,3,42.970184,25.680162
243,140315,False,Strong Rep,Male,Bachelors,3,3,4,3,3,2,2,2,3,2,2,2,-61.115604,-51.499554
244,140316,False,Strong Dem,Female,Bachelors,2,2,4,2,4,3,3,4,4,2,3,1,3.4058394,77.80741
245,140317,False,Strong Rep,Male,Bachelors,4,3,3,3,5,2,4,3,2,4,2,3,33.996872,-53.015526
246,140319,False,Not strong Rep,Female,Advanced Degree,4,4,2,3,2,3,3,3,2,3,3,2,63.25897,-8.925486
247,140320,False,Not strong Dem,Male,Bachelors,2,2,4,2,5,2,2,2,3,2,2,1,-93.332344,-5.871444
248,140322,False,Independent,Female,Some college,5,5,3,4,4,3,3,3,1,4,3,2,58.364693,2.0806653
249,140323,False,Lean Dem,Male,Bachelors,4,3,4,2,5,2,2,2,3,2,3,1,-48.84624,24.842419
250,140324,False,Strong Dem,Female,Advanced Degree,3,4,4,2,4,4,3,3,3,3,4,1,27.56095,80.78202
251,140325,False,Lean Rep,Male,Advanced Degree,4,2,3,4,4,2,2,3,4,2,3,1,-42.616547,44.790127
252,140329,False,Strong Rep,Female,HS,3,3,3,2,2,2,2,2,1,4,2,2,-14.472579,-79.47359
253,140330,False,Strong Dem,Female,Advanced Degree,4,4,4,3,3,4,4,4,3,4,4,4,34.48873,9.194124
254,140331,False,Not strong Rep,Female,Some college,4,3,2,3,3,2,3,3,1,4,3,2,50.947964,-40.541656
255,140332,False,Strong Rep,Male,HS,4,4,2,3,3,2,4,3,1,4,3,3,30.137367,-44.324566
256,140334,False,Strong Dem,Female,Advanced Degree,3,4,4,4,3,2,3,3,2,3,3,1,15.109019,28.798538
257,140335,False,Independent,Male,HS,3,3,3,4,1,2,3,2,1,4,3,2,20.351501,-42.573578
258,140336,False,Not strong Rep,Male,Bachelors,2,2,4,2,5,1,2,3,4,1,2,1,-81.82754,20.774721
259,140337,False,Lean Dem,Female,Bachelors,3,3,4,3,5,3,3,3,3,2,4,2,26.385132,42.71078
260,140339,False,Strong Rep,Male,Bachelors,3,2,3,3,4,1,1,2,3,2,2,3,-73.01673,-32.739647
261,140340,False,Independent,Female,<HS,5,5,1,5,1,3,3,3,1,3,3,3,83.31632,-16.10435
262,140341,False,Lean Dem,Female,Some college,4,3,2,3,4,3,3,3,1,3,4,2,50.01751,40.26919
263,140343,False,Not strong Dem,Female,HS,5,5,2,3,1,2,2,2,2,3,2,2,3.4762514,-67.33159
264,140345,False,Strong Dem,Female,Advanced Degree,2,2,4,3,5,2,2,2,3,2,3,1,-44.875557,35.95999
265,140347,False,Not strong Rep,Male,Advanced Degree,3,2,4,2,3,1,3,1,2,3,2,2,-40.806698,-64.88836
266,140348,False,Strong Dem,Female,Some college,4,4,4,2,5,2,2,2,5,2,2,2,-53.194134,3.8203843
267,140349,False,Not strong Rep,Male,Some college,3,2,3,3,3,2,3,2,3,3,3,2,-30.758585,8.144858
268,140350,False,Lean Rep,Female,Some college,3,3,3,3,5,2,2,1,1,2,2,1,-74.21998,-20.924957
269,140351,False,Lean Dem,Female,Some college,4,4,2,3,4,3,4,3,3,3,3,2,60.966194,53.845936
270,140352,False,Lean Dem,Female,Some college,4,2,3,2,5,2,2,3,4,1,3,1,-28.66541,56.57511
271,140353,False,Strong Rep,Male,Some college,5,4,2,4,1,1,3,2,2,2,2,3,10.262221,-56.514652
272,140354,False,Not strong Dem,Male,Bachelors,4,4,4,4,2,1,3,3,4,4,3,1,24.295818,-2.4040165
273,140356,False,Lean Rep,Male,Bachelors,5,4,2,4,2,1,3,3,1,4,4,2,42.297516,-17.780766
274,140357,False,Strong Dem,Male,HS,2,2,4,2,4,2,2,2,2,3,2,2,-37.833775,-73.08863
275,140359,False,Lean Rep,Female,Some college,5,4,3,3,2,1,3,2,1,3,3,2,21.009705,-52.70979
276,140360,False,Lean Dem,Male,Bachelors,4,2,2,3,5,1,2,1,2,2,3,1,-22.306091,-16.466654
277,140362,False,Strong Rep,Male,HS,4,3,2,3,1,2,2,2,5,3,3,2,-28.371475,-32.35122
278,140363,False,Lean Dem,Male,HS,3,2,3,3,3,2,3,2,5,2,3,2,-29.695309,8.146115
279,140365,False,Not strong Rep,Male,Advanced Degree,3,3,3,4,3,3,3,3,3,3,3,1,40.099274,55.60921
280,140366,False,Lean Dem,Male,Advanced Degree,2,3,4,2,5,1,2,1,5,1,2,1,-80.65767,3.7685728
281,140367,False,Strong Dem,Male,Some college,4,4,3,2,4,2,2,3,3,3,3,1,-22.401752,53.96856
282,140370,False,Strong Rep,Female,HS,4,2,2,3,4,2,3,3,2,3,3,3,27.662786,-25.006065
283,140371,False,Strong Dem,Female,Some college,5,5,4,4,4,2,2,2,5,2,1,1,-52.44241,-4.4900913
284,140373,False,Lean Dem,Male,Some college,5,4,2,3,5,4,3,3,3,4,3,2,71.93962,44.2224
285,140374,False,Lean Rep,Male,Bachelors,5,3,2,4,2,2,4,3,1,3,3,2,58.422398,-35.9129
286,140376,False,Not strong Dem,Female,Advanced Degree,4,4,4,3,5,2,2,4,2,2,2,1,-26.868177,38.381607
287,140377,False,Strong Dem,Female,Advanced Degree,3,2,4,3,5,2,2,2,3,2,2,1,-75.69336,-10.037204
288,140378,False,Not strong Dem,Male,Advanced Degree,3,2,2,3,4,2,2,3,3,4,4,1,-10.67041,-11.309063
289,140379,False,Lean Rep,Female,HS,4,4,2,2,2,2,3,3,1,2,3,3,49.778816,-33.820045
290,140381,False,Independent,Male,Bachelors,5,4,1,4,4,4,4,4,3,2,4,1,63.752182,34.73285
291,140384,False,Strong Dem,Female,Some college,3,4,4,2,5,3,2,2,3,2,2,2,-58.433117,11.124926
292,140385,False,Strong Dem,Male,Advanced Degree,3,4,4,2,5,3,2,3,3,2,3,2,-7.5508146,77.63353
293,140386,False,Strong Rep,Male,Bachelors,4,4,4,2,4,2,3,3,1,4,3,3,29.691113,-16.951653
294,140388,False,Strong Dem,Female,Bachelors,3,4,4,2,5,3,3,3,4,2,2,1,2.1477933,70.628876
295,140389,False,Lean Dem,Male,Some college,4,5,3,3,5,2,3,3,2,2,4,1,10.211308,36.85155
296,140390,False,Lean Dem,Female,Some college,4,3,4,2,5,2,3,3,3,3,3,2,-1.8095591,34.96637
297,140391,False,Strong Dem,Female,Bachelors,3,2,4,2,2,2,2,2,4,3,4,1,-25.570078,7.9819665
298,140392,False,Lean Rep,Female,HS,4,4,2,3,2,3,4,3,1,4,3,3,67.97756,-17.753902
299,140396,False,Strong Rep,Male,Bachelors,3,2,4,3,4,2,1,3,3,2,3,2,-43.03787,50.163383
300,140398,False,Strong Rep,Male,Some college,4,4,3,2,4,2,3,2,2,3,2,3,-5.9321275,-79.733955
301,140399,False,Strong Dem,Female,Advanced Degree,4,4,2,3,4,3,3,4,4,2,3,1,23.683594,50.980305
302,140400,False,Lean Dem,Other,Bachelors,4,4,3,4,5,2,3,2,4,2,2,1,-51.66241,-7.373324
303,140401,False,Not strong Dem,Female,<HS,3,3,4,2,3,3,3,3,2,3,3,2,32.082943,15.004355
304,140403,False,Lean Rep,Female,Advanced Degree,5,4,2,3,1,2,2,4,1,3,3,2,39.84285,-15.33346
305,140404,False,Strong Dem,Female,Bachelors,2,3,4,4,4,2,2,2,3,2,2,2,-48.742886,-26.156628
306,140405,False,Lean Rep,Female,Some college,4,3,2,3,5,1,3,3,1,3,2,3,32.84104,-52.20917
307,140407,False,Independent,Female,Some college,3,3,4,3,3,3,2,3,2,3,3,2,-11.853231,4.900553
308,140408,False,Strong Rep,Female,Bachelors,5,3,2,3,1,2,3,3,1,4,4,3,46.21521,-29.75911
309,140409,False,Strong Dem,Female,Bachelors,2,2,4,2,5,3,2,2,4,2,2,1,-65.9167,31.268099
310,140410,False,Strong Dem,Male,Bachelors,2,4,3,2,4,2,2,3,4,2,2,2,-67.17087,10.939033
311,140411,False,Not strong Dem,Female,Advanced Degree,4,4,4,2,4,3,2,2,2,4,3,1,-7.5891013,-19.059387
312,140413,False,Independent,Female,Bachelors,4,4,2,5,3,3,3,3,1,3,3,2,58.043243,18.090757
313,140414,False,Not strong Rep,Male,HS,4,4,2,3,4,2,4,2,1,4,3,3,29.160273,-44.20658
314,140415,False,Not strong Rep,Female,Bachelors,4,4,4,4,4,3,3,3,3,2,3,2,22.17764,42.539402
315,140416,False,Lean Dem,Female,Bachelors,3,4,3,4,5,3,2,3,3,2,2,1,-24.1172,33.831993
316,140417,False,Strong Rep,Female,Some college,4,4,3,4,1,2,3,2,2,3,3,2,20.059095,-46.40862
317,140419,False,Strong Dem,Female,<HS,1,1,4,3,5,4,2,2,2,2,2,2,-29.497305,0.89742744
318,140420,False,Strong Rep,Male,HS,5,5,3,3,2,2,3,3,1,3,3,2,58.53165,-49.826942
319,140421,False,Lean Rep,Female,HS,3,3,2,5,3,3,3,3,3,3,3,3,44.83782,10.8521385
320,140423,False,Not strong Dem,Female,Some college,4,4,4,3,3,2,3,2,2,2,2,3,16.099852,-61.76999
321,140425,False,Lean Dem,Female,Some college,4,2,4,3,4,2,3,3,3,2,3,1,-7.647828,40.285583
322,140426,False,Strong Dem,Female,Some college,5,4,1,4,3,3,3,3,2,3,3,3,84.56756,-23.301626
323,140427,False,Strong Rep,Female,Bachelors,4,2,2,2,1,2,2,2,3,3,2,3,-4.47689,-72.974396
324,140428,False,Strong Dem,Female,Some college,4,4,3,2,4,2,3,3,3,2,3,2,3.1369605,41.43953
325,140429,False,Lean Rep,Female,HS,4,5,2,4,1,3,3,3,1,3,4,1,65.601326,23.216385
326,140430,False,Lean Rep,Female,Bachelors,5,4,2,3,3,3,3,3,1,3,3,2,59.248245,4.5183816
327,140431,False,Independent,Female,Advanced Degree,3,2,4,2,4,1,1,1,3,2,2,2,-74.04362,-34.632175
328,140432,False,Not strong Dem,Female,Some college,3,3,3,3,3,4,3,4,2,2,4,2,48.061954,67.54339
329,140434,False,Strong Rep,Male,Some college,4,3,2,3,4,3,4,4,3,2,3,1,49.260727,53.884068
330,140436,False,Strong Dem,Female,Some college,2,4,4,2,5,3,2,2,4,2,2,1,-59.562668,12.918215
331,140437,False,Independent,Male,Bachelors,5,4,2,3,1,4,4,4,1,4,4,2,73.38167,10.498216
332,140439,False,Strong Rep,Female,Some college,5,5,2,3,1,2,3,2,3,2,3,2,11.312041,-48.569122
333,140440,False,Strong Rep,Male,Bachelors,4,3,4,2,5,2,2,3,2,3,2,2,-30.900188,37.890858
334,140441,False,Not strong Dem,Female,Some college,3,3,4,3,3,3,3,3,2,3,3,2,33.304253,13.855628
335,140445,False,Strong Dem,Male,Bachelors,3,4,4,3,4,3,2,2,3,2,2,1,-62.75684,14.590412
336,140446,False,Independent,Female,Some college,5,5,5,5,1,4,4,4,1,4,4,4,39.899044,-0.2804815
337,140450,False,Lean Rep,Male,Advanced Degree,4,3,3,3,3,2,3,3,1,4,3,3,26.17496,-20.790243
338,140451,False,Lean Dem,Male,Bachelors,3,2,4,4,5,2,2,3,3,2,3,2,-43.015686,47.296074
339,140452,False,Lean Dem,Male,Advanced Degree,3,3,4,4,5,2,2,3,2,2,2,1,-25.953777,34.571278
340,140454,False,Strong Dem,Female,Some college,3,2,4,2,4,2,2,2,5,1,2,1,-77.548355,12.50368
341,140455,False,Strong Dem,Female,HS,2,3,3,2,4,3,2,3,2,3,3,2,-14.012706,19.07239
342,140456,False,Lean Rep,Male,Advanced Degree,5,4,2,3,2,3,4,4,2,4,3,3,79.228836,-5.7307334
343,140457,False,Not strong Dem,Male,Advanced Degree,3,3,4,2,4,2,3,3,3,2,3,1,-10.641213,43.515648
344,140460,False,Lean Rep,Male,HS,4,4,2,4,2,3,4,4,2,4,4,2,74.24252,23.664856
345,140461,False,Independent,Male,Some college,4,3,4,3,5,3,3,3,4,2,3,1,17.659243,71.83813
346,140462,False,Strong Rep,Female,Some college,4,3,2,2,3,2,2,2,3,2,3,2,-23.878149,-23.978497
347,140464,False,Strong Dem,Male,Bachelors,3,2,3,2,4,2,2,4,3,1,3,1,-29.7385,63.50316
348,140465,False,Strong Dem,Female,Advanced Degree,2,3,4,2,5,2,2,2,3,1,2,1,-81.95295,14.569124
349,140466,False,Strong Rep,Male,<HS,4,4,4,5,1,2,4,4,1,4,2,4,36.085564,-52.884624
350,140467,False,Lean Dem,Male,Advanced Degree,2,2,4,2,5,2,2,2,4,2,3,2,-39.329857,1.06742
351,140470,False,Lean Dem,Female,Advanced Degree,3,3,3,2,4,4,4,3,3,2,3,1,7.472412,76.55893
352,140471,False,Strong Rep,Male,Some college,3,3,2,2,3,3,3,3,2,3,3,2,45.9852,27.613237
353,140472,False,Strong Rep,Male,Some college,4,4,3,4,3,2,2,2,2,3,2,2,-17.515251,-70.0691
354,140474,False,Strong Dem,Female,Some college,2,4,3,2,5,3,2,3,5,2,2,1,-4.322374,66.643196
355,140475,False,Strong Rep,Male,Advanced Degree,4,2,4,3,4,2,2,3,3,3,3,1,-26.355131,63.027195
356,140476,False,Not strong Rep,Male,Advanced Degree,4,4,3,2,4,2,3,3,1,4,3,2,33.919502,-35.300632
357,140477,False,Strong Rep,Male,Some college,2,2,4,2,2,2,2,2,3,2,2,2,-64.63456,-45.89406
358,140478,False,Strong Rep,Male,Some college,4,4,4,3,3,3,3,3,2,3,2,2,46.66531,-0.96143717
359,140479,False,Lean Rep,Female,Bachelors,4,3,2,4,5,2,3,2,3,3,4,2,-1.5671545,-33.821674
360,140480,False,Strong Rep,Female,HS,5,4,3,4,1,2,4,2,1,4,4,2,23.170368,-47.375565
361,140481,False,Strong Rep,Female,Some college,4,2,4,2,2,2,2,2,3,2,2,2,-53.837765,-58.114723
362,140482,False,Lean Dem,Male,Bachelors,4,4,2,2,5,2,3,3,2,3,4,1,18.416578,21.806522
363,140483,False,Strong Dem,Female,Advanced Degree,2,2,4,2,4,2,2,2,3,2,2,1,-93.307175,-7.3815393
364,140484,False,Strong Rep,Male,Some college,5,2,3,4,3,2,3,2,2,3,3,2,12.286328,-37.653473
365,140485,False,Lean Rep,Male,HS,4,4,2,4,3,2,4,3,1,4,3,2,56.706905,-35.249218
366,140486,False,Not strong Rep,Female,Some college,4,3,2,3,4,2,2,2,2,3,2,2,-16.905506,-60.121933
367,140487,False,Not strong Dem,Female,Advanced Degree,4,3,4,4,5,2,2,3,3,2,3,1,-28.381447,43.44206
368,140488,False,Strong Dem,Female,Bachelors,3,3,2,3,4,2,2,2,1,2,2,1,-73.37374,-21.891972
369,140491,False,Strong Dem,Male,Advanced Degree,4,4,4,4,4,2,2,3,3,2,3,1,-27.863398,44.014877
370,140492,False,Strong Rep,Female,Bachelors,4,3,3,3,3,2,3,2,2,4,3,2,14.592878,-33.672115
371,140493,False,Not strong Rep,Female,<HS,5,4,2,4,3,2,3,3,3,3,3,2,57.978394,-42.329536
372,140494,False,Lean Dem,Female,HS,5,5,2,4,4,2,3,4,1,3,3,2,57.63474,-39.781517
373,140495,False,Strong Rep,Male,Advanced Degree,5,4,3,3,3,4,4,4,1,4,3,4,77.77388,-4.3319664
374,140496,False,Not strong Dem,Male,Advanced Degree,4,4,2,3,3,3,3,3,2,3,3,2,63.66614,-6.739617
375,140497,False,Strong Rep,Female,Bachelors,3,2,3,2,3,2,2,2,1,4,2,2,-15.361967,-78.98996
376,140498,False,Strong Rep,Male,Advanced Degree,4,5,4,5,2,3,3,2,1,3,2,3,43.501404,-1.6649746
377,140500,False,Strong Rep,Female,Some college,4,4,1,3,1,3,4,4,1,4,3,2,63.448605,-13.867032
378,140501,False,Not strong Rep,Male,Some college,3,4,4,2,5,2,2,2,2,3,2,2,-31.00629,-74.91853
379,140502,False,Strong Rep,Male,Bachelors,5,3,2,3,1,2,3,3,1,4,3,2,49.392452,-41.54508
380,140503,False,Strong Dem,Female,HS,3,3,3,3,3,2,2,2,3,2,2,2,-46.533646,-42.28461
381,140504,False,Lean Dem,Female,Some college,4,4,3,3,2,3,3,3,2,3,3,2,83.06792,17.760384
382,140505,False,Strong Dem,Female,Some college,2,3,4,2,5,2,2,2,3,2,2,1,-90.34432,3.6418653
383,140506,False,Lean Rep,Male,Some college,3,2,3,2,4,2,3,3,2,3,3,2,15.266619,-13.067139
384,140508,False,Not strong Rep,Male,Advanced Degree,5,2,2,4,4,2,4,4,2,4,4,2,48.13764,-19.882372
385,140509,False,Lean Rep,Male,Some college,4,2,2,2,2,2,4,3,1,4,3,3,23.966743,-24.877413
386,140510,False,Not strong Rep,Male,Bachelors,4,2,2,4,1,3,4,4,1,4,3,3,53.049377,-11.058881
387,140511,False,Not strong Rep,Female,Bachelors,5,4,3,4,3,3,4,3,1,4,4,2,54.070583,5.2440534
388,140514,False,Strong Dem,Female,Advanced Degree,2,4,4,2,5,2,2,3,4,1,2,1,-73.55989,23.370943
389,140518,False,Strong Rep,Male,Bachelors,4,4,2,3,3,2,3,2,2,3,2,3,23.774818,-61.93272
390,140519,False,Lean Rep,Male,Bachelors,4,4,3,4,3,3,4,3,1,4,3,2,53.507195,4.3307304
391,140520,False,Lean Rep,Male,Advanced Degree,3,4,4,3,3,2,2,2,3,2,3,2,-33.5897,-17.859804
392,140521,False,Independent,Female,Some college,3,3,4,2,4,2,2,2,2,3,3,2,-25.717054,-3.374542
393,140524,False,Not strong Dem,Male,Bachelors,4,5,3,2,4,3,3,4,3,2,4,1,40.80651,65.06937
394,140525,False,Strong Dem,Female,Some college,3,3,2,4,5,4,4,4,3,4,4,4,39.88819,16.37596
395,140526,False,Strong Dem,Female,Bachelors,3,4,3,3,3,4,4,4,3,4,4,1,44.00374,56.45364
396,140527,False,Lean Dem,Male,Advanced Degree,4,3,4,2,4,3,3,4,2,3,4,2,35.168156,68.63325
397,140528,False,Lean Rep,Male,Advanced Degree,4,3,2,2,4,3,3,3,2,3,3,2,47.546352,30.079624
398,140529,False,Strong Rep,Male,Some college,4,3,4,4,5,2,2,2,1,3,3,2,6.979956,-38.771713
399,140530,False,Independent,Female,Advanced Degree,4,3,4,2,5,2,3,3,3,4,4,2,-1.7226615,33.825596
400,140531,False,Lean Rep,Male,Advanced Degree,5,4,2,3,2,4,4,3,1,4,4,3,76.821106,6.5260324
401,140532,False,Lean Rep,Male,Some college,4,2,2,4,1,2,2,2,1,4,3,2,18.161133,-42.915176
402,140533,False,Independent,Male,HS,5,5,1,3,3,2,4,4,2,2,4,2,20.423933,9.1672535
403,140534,False,Strong Dem,Female,Advanced Degree,4,4,4,3,5,2,2,4,3,3,4,1,2.430997,48.83341
404,140535,False,Not strong Rep,Male,HS,3,4,3,4,3,2,2,2,3,3,3,1,-10.280794,-33.770588
405,140536,False,Lean Rep,Female,Advanced Degree,4,2,2,2,5,2,3,3,2,3,4,1,-6.0986066,22.324232
406,140538,False,Not strong Rep,Male,HS,3,3,2,4,5,3,3,4,3,3,3,2,34.89346,32.686386
407,140539,False,Strong Rep,Female,Some college,3,4,3,3,3,2,2,3,2,2,2,2,-45.144558,-47.805603
408,140540,False,Lean Rep,Male,Advanced Degree,4,2,3,2,3,2,3,3,2,3,3,3,28.291397,-20.736374
409,140541,False,Not strong Dem,Female,<HS,4,3,2,5,2,3,4,2,3,3,3,2,74.64101,36.610638
410,140542,False,Not strong Dem,Female,Advanced Degree,4,4,4,3,4,3,3,4,3,3,4,1,40.699856,63.22667
411,140543,False,Strong Dem,Male,Some college,2,2,3,3,4,2,2,2,3,2,2,1,-74.66277,-15.165414
412,140547,False,Not strong Rep,Female,Some college,5,3,3,2,2,2,3,3,3,3,3,3,65.035545,-34.019073
413,140548,False,Strong Dem,Female,Advanced Degree,3,4,2,3,5,3,3,3,3,2,3,1,18.314413,54.506947
414,140549,False,Not strong Dem,Male,Advanced Degree,4,4,2,4,4,2,3,3,3,3,3,1,12.842534,23.64955
415,140550,False,Not strong Dem,Female,Advanced Degree,3,4,3,2,4,4,4,4,1,3,4,1,49.327747,59.742306
416,140551,False,Strong Dem,Male,<HS,3,3,3,3,3,4,4,4,3,3,4,1,43.830624,56.591164
417,140552,False,Strong Rep,Female,Advanced Degree,5,4,2,3,1,3,4,4,1,4,4,2,73.434166,11.642318
418,140553,False,Strong Dem,Male,Advanced Degree,4,4,4,2,4,2,2,3,3,2,3,1,-21.350855,56.069214
419,140554,False,Lean Dem,Male,Advanced Degree,5,4,4,2,5,1,2,4,3,3,4,1,2.404016,48.867672
420,140555,False,Strong Dem,Male,Some college,3,2,4,2,5,2,2,2,3,2,3,1,-48.049046,28.491997
421,140557,False,Independent,Male,Some college,3,3,4,3,4,2,2,3,3,2,3,2,-42.994793,50.925495
422,140558,False,Strong Dem,Female,Some college,2,2,3,2,4,2,2,3,4,2,2,1,-84.67526,26.979746
423,140559,False,Lean Rep,Male,Bachelors,4,4,2,2,4,2,4,4,3,2,4,2,20.698154,11.766344
424,140560,False,Not strong Rep,Male,Bachelors,3,4,2,4,5,3,2,3,1,4,2,3,27.343899,-66.194046
425,140561,False,Strong Rep,Male,Some college,4,4,3,2,3,2,3,3,2,3,3,2,34.78426,-18.411741
426,140562,False,Lean Dem,Female,Advanced Degree,3,2,4,3,5,2,2,2,4,2,2,1,-75.30518,-9.591688
427,140563,False,Strong Dem,Male,Advanced Degree,2,2,4,2,5,2,2,2,4,1,2,1,-79.9784,11.901746
428,140564,False,Strong Rep,Male,<HS,4,4,2,4,3,2,2,3,1,2,2,2,-14.992793,-48.89111
429,140565,False,Lean Dem,Male,Some college,3,4,2,4,3,3,4,4,2,3,3,2,67.207855,34.159943
430,140567,False,Lean Dem,Male,Advanced Degree,4,4,2,3,3,2,2,3,3,3,4,1,15.5051,15.991321
431,140568,False,Lean Dem,Female,Some college,3,2,4,2,5,2,2,2,3,2,3,2,-35.082123,-0.72857505
432,140570,False,Not strong Dem,Female,Advanced Degree,3,3,3,3,4,4,3,4,3,2,3,1,7.2529707,79.03385
433,140571,False,Lean Rep,Female,Some college,4,4,3,3,4,2,2,2,3,3,3,2,-1.2021742,-43.95814
434,140573,False,Lean Rep,Female,HS,3,2,4,2,3,3,3,3,1,3,3,2,31.701036,15.181543
435,140574,False,Lean Dem,Male,Some college,4,4,4,4,3,3,3,2,3,2,2,2,18.259212,37.771374
436,140575,False,Strong Rep,Female,Some college,4,4,2,4,4,2,2,2,2,3,2,1,-18.03851,-42.159622
437,140576,False,Lean Rep,Male,Some college,5,4,2,4,2,3,3,3,2,3,3,3,84.62717,-16.897823
438,140577,False,Strong Dem,Female,<HS,4,4,2,2,3,3,3,3,3,2,3,2,41.735188,34.05111
439,140578,False,Strong Dem,Female,Some college,4,4,2,4,3,2,3,3,2,3,2,2,36.534542,-65.3947
440,140580,False,Strong Dem,Male,Bachelors,3,2,4,2,4,1,2,3,4,1,3,1,-41.46041,65.41416
441,140581,False,Strong Dem,Female,HS,2,2,4,2,5,3,2,3,4,2,2,1,-70.52762,35.468594
442,140582,False,Lean Rep,Male,Some college,3,2,3,2,4,2,2,3,1,3,3,2,-11.653573,-4.8674655
443,140583,False,Strong Dem,Female,Some college,3,2,4,4,4,2,2,2,2,3,3,1,-43.676033,-15.531936
444,140585,False,Strong Dem,Female,Advanced Degree,3,2,4,2,5,1,2,3,4,1,3,1,-41.50787,65.41439
445,140586,False,Strong Dem,Male,HS,4,3,3,3,3,3,2,4,3,2,2,1,-0.7053091,59.16403
446,140587,False,Lean Dem,Female,Bachelors,3,4,4,2,5,2,3,2,4,3,4,2,-20.347954,22.457872
447,140588,False,Strong Rep,Female,Some college,3,3,3,2,2,2,3,2,2,4,2,3,-11.12369,-81.16816
448,140590,False,Strong Rep,Female,Some college,1,1,3,4,2,2,2,2,1,4,2,2,-28.185213,-57.81814
449,140591,False,Independent,Male,Advanced Degree,4,4,4,4,5,2,3,3,3,2,3,2,18.579931,30.378107
450,140593,False,Lean Dem,Female,Some college,3,3,3,2,4,4,3,4,4,2,3,1,7.2126245,78.64002
451,140594,False,Strong Dem,Female,Some college,1,1,2,2,3,3,2,2,3,2,3,3,-1.4813024,-6.8693995
452,140596,False,Strong Rep,Female,Bachelors,5,4,2,3,1,3,3,3,1,3,3,3,79.98932,-12.237043
453,140597,False,Lean Dem,Female,Bachelors,2,2,4,2,5,1,3,2,5,2,4,1,-53.242954,29.509573
454,140598,False,Strong Dem,Female,<HS,4,4,2,4,2,3,3,4,1,3,3,4,79.32689,-19.3577
455,140599,False,Independent,Female,Some college,3,3,3,3,2,3,3,3,3,3,3,3,41.612564,19.91691
456,140600,False,Not strong Dem,Female,Bachelors,4,2,3,2,4,2,2,3,1,2,3,2,-10.759206,-4.0599747
457,140601,False,Strong Dem,Female,Advanced Degree,4,4,4,2,4,2,2,2,3,2,2,1,-59.638412,5.076749
458,140602,False,Lean Rep,Female,<HS,5,5,5,5,1,4,2,4,5,1,4,1,11.5218525,45.508846
459,140606,False,Not strong Rep,Female,Some college,4,4,4,4,3,3,3,2,2,4,2,2,44.38026,-1.3993709
460,140607,False,Lean Dem,Female,Advanced Degree,4,4,3,2,5,3,4,4,3,3,3,2,62.334557,56.31553
461,140609,False,Strong Dem,Female,Some college,2,4,4,2,5,2,3,2,5,1,2,1,-72.44957,11.784609
462,140611,False,Independent,Male,Bachelors,3,3,3,2,3,3,3,3,2,3,3,3,44.606445,22.042278
463,140612,False,Strong Dem,Female,Advanced Degree,4,4,3,2,4,3,2,2,3,2,4,2,-31.839764,-26.853783
464,140613,False,Lean Rep,Male,Some college,4,3,2,2,1,3,4,3,2,4,4,3,58.71969,-16.137863
465,140614,False,Strong Dem,Male,Some college,3,4,3,3,5,2,2,3,3,2,3,1,-21.896881,67.13291
466,140617,False,Strong Rep,Male,Some college,4,4,3,3,3,2,2,2,3,4,3,1,-9.938456,-20.0926
467,140618,False,Not strong Rep,Male,Bachelors,3,3,4,4,5,2,3,3,3,3,4,1,4.9776025,25.885517
468,140619,False,Lean Dem,Male,Bachelors,4,5,2,3,3,4,3,3,1,4,4,1,58.60583,33.501633
